;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura;Rad Solar;HR
09-06-2017 19:00;127;28,1;1,3;0;298;1,7;1,9;0;0;0;4,2;15,4;0;0
09-06-2017 20:00;129;33,3;1,1;0;342;0,8;1,8;0;0;0;2,7;15,2;0;0
09-06-2017 21:00;117;37;0,3;0;26;0,8;2,3;0;0;0;4,5;15,2;0;0
09-06-2017 22:00;83;42,8;2;0,7;148;0,8;2,4;0;0;0;4,7;15,2;0;0
09-06-2017 23:00;41,9;41,9;2,7;0;158;1,4;1,5;0;0;0;2,9;14,7;0;0
09-06-2017 24:00;48;35,4;3;0;157;4,3;0,9;0;0;0;2,4;14,6;0;0
10-06-2017 01:00;50;25,9;2,3;0;159;5,1;0,6;0;0;0;4,4;14,3;0;0
10-06-2017 02:00;31;17,8;2,5;0;173;9;0,4;0;0;0;4;14,2;0;0
10-06-2017 03:00;27;12,4;1,2;0;138;3,6;0,6;0;0;0;3,1;13,7;0;0
10-06-2017 04:00;95;11,2;1,2;0;146;0,8;1,3;0;0;0;3,9;13,5;0;0
10-06-2017 05:00;130;18,7;1,2;0;143;1;1,6;0;0;0;6,7;13,4;0;0
10-06-2017 06:00;130;37;1,4;0;126;0,7;1,9;0;0;0;6,5;13,3;0;0
10-06-2017 07:00;128;48;1,5;0;138;1,9;2,7;0;0;0;7,9;13,8;0;0
10-06-2017 08:00;163;47,2;2,2;0;151;3,6;2,5;0;0;0;7,9;15,2;0;0
10-06-2017 09:00;106;44,7;2,4;0;160;5;1,9;0;0;0;5,8;16,5;0;0
10-06-2017 10:00;96;38,1;2,6;0;168;5,7;1,6;0;0;0;5,4;17,6;0;0
10-06-2017 11:00;69;31,2;2,9;0;161;7,2;1,4;0;0;0;6;18,4;0;0
10-06-2017 12:00;80;26,2;3,3;0;180;8,2;1,4;0;0;0;4,4;19,3;0;0
10-06-2017 13:00;83;23,2;3,1;0;166;7,9;1,6;0;0;0;5,3;19,1;0;0
10-06-2017 14:00;39;22,4;2,5;0;135;9,8;1,3;0;0;0;4,7;19,8;0;0
10-06-2017 15:00;74;22,1;3,6;0;173;8,5;1,6;0;0;0;5,2;19,6;0;0
10-06-2017 16:00;58;22,9;3,3;0;163;7,8;1,5;0;0;0;5,3;18,8;0;0
10-06-2017 17:00;73;24,3;3,4;0;177;6,7;1,5;0;0;0;5,2;18,1;0;0
10-06-2017 18:00;60;25,3;3,3;0;171;6;1,5;0;0;0;4,3;17,1;0;0
10-06-2017 19:00;58;26,6;3,3;0;173;5,5;1,4;0;0;0;4,3;16,2;0;0
10-06-2017 20:00;79;33,5;2,4;0;178;2,5;1,9;0;0;0;6,8;15,5;0;0
10-06-2017 21:00;64;40,5;2,7;0;171;3;1,6;0;0;0;6,4;14,9;0;0
10-06-2017 22:00;59;42,7;2,5;0;165;2;1,6;0;0;0;5,9;14,6;0;0
10-06-2017 23:00;37;35,8;2,7;0;155;1,9;1,4;0;0;0;4,4;14,3;0;0
10-06-2017 24:00;31;26,3;3;0;155;3,1;0,9;0;0;0;3,9;13,8;0;0
11-06-2017 01:00;31;21,8;2,1;0;135;2,6;0,7;0;0;0;2,7;13,6;0;0
11-06-2017 02:00;23;18,9;1,8;0;140;2,3;0,6;0;0;0;3,2;13,3;0;0
11-06-2017 03:00;12;0;2,4;0;149;0;0,5;0;0;0;3,1;13,4;0;0
11-06-2017 04:00;14;11;2,3;0;145;5,6;0,5;0;0;0;1,2;13,5;0;0
11-06-2017 05:00;24;8,2;1,4;0;92;3,3;0,5;0;0;0;3,6;13,8;0;0
11-06-2017 06:00;48;8,8;1,6;0;301;0,6;0,8;0;0;0;5,6;12,8;0;0
11-06-2017 07:00;47;14,9;1;0;285;2,1;1,1;0;0;0;3,9;12,9;0;0
11-06-2017 08:00;38;18,1;1,4;0;346;6,9;0,5;0;0;0;4;14;0;0
11-06-2017 09:00;38;17;1;0;47;11;0,7;0;0;0;4,1;16,2;0;0
11-06-2017 10:00;44;17,3;1,1;0;43;17,1;0,7;0;0;0;5,6;18,7;0;0
11-06-2017 11:00;41;18,4;1,5;0;62;29,1;0,6;0;0;0;6,1;21,4;0;0
11-06-2017 12:00;31;17,7;2,2;0;49;28,6;0,6;0;0;0;4,9;21,1;0;0
11-06-2017 13:00;26;17,3;3,2;0,5;64;20,1;0,5;0;0;0;3,2;20,1;0;0
11-06-2017 14:00;37;13,8;2,5;0,5;296;21,1;0,8;0;0;0;2,6;19,1;0;0
11-06-2017 15:00;34;16,4;3,7;0;285;30,6;0,8;0;0;0;4,6;19,5;0;0
11-06-2017 16:00;45;29,3;1,4;0,4;280;22,6;1;0;0;0;5,5;17,7;0;0
11-06-2017 17:00;40;29,7;1,3;1,1;158;4,1;1,7;0;0;0;4,2;15,6;0;0
11-06-2017 18:00;0;26,6;0,4;2,8;33;2,2;1;0;0;0;2,6;14,9;0;0
11-06-2017 19:00;37;21,7;1,7;4;124;1,5;2;0;0;0;4,7;13,9;0;0
11-06-2017 20:00;38;20,1;1,8;0,5;157;0,9;2,4;0;0;0;2,4;13,9;0;0
11-06-2017 21:00;42;20,4;0,2;0,1;43;0,4;1,7;0;0;0;3,1;14,2;0;0
11-06-2017 22:00;0;20,3;0,9;0;317;0,3;1,2;0;0;0;3,4;13,9;0;0
11-06-2017 23:00;29;18,9;0,6;0;7;0,2;1,5;0;0;0;3,2;13,9;0;0
11-06-2017 24:00;20;15,6;1,3;0;70;0,1;1,3;0;0;0;5,4;14;0;0
12-06-2017 01:00;26;12,2;0,4;0;101;0;1,1;0;0;0;3,1;13,7;0;0
12-06-2017 02:00;27;12,4;0,4;0;351;0,1;1,7;0;0;0;2,6;13,6;0;0
12-06-2017 03:00;19;13,1;0,7;0;56;0;0,9;0;0;0;3,7;13,2;0;0
12-06-2017 04:00;30;12;0,2;0;59;0,1;1;0;0;0;2,8;12,9;0;0
12-06-2017 05:00;32;14,9;0,5;0;307;0,3;2,1;0;0;0;3,6;12,9;0;0
12-06-2017 06:00;36;18,3;1,8;0;303;0,7;2,1;0;0;0;3,5;12,6;0;0
12-06-2017 07:00;56;19,2;1,4;0;281;1;2,1;0;0;0;5,9;12,5;0;0
12-06-2017 08:00;33;23,3;0,4;1,7;25;1,2;1,6;0;0;0;5;12,7;0;0
12-06-2017 09:00;36;31,2;0,4;0;23;4,6;1,4;0;0;0;5,6;13,6;0;0
12-06-2017 10:00;54;26,5;0,5;0;101;10,6;1,4;0;0;0;7,8;16,4;0;0
12-06-2017 11:00;65;22,4;1;0;4;24,1;1,4;0;0;0;6;18,6;0;0
12-06-2017 12:00;50;22,3;1;0,3;308;22,5;1,2;0;0;0;4,9;18;0;0
12-06-2017 13:00;39;19,5;1,7;0,4;309;25,3;1;0;0;0;4,6;18,8;0;0
12-06-2017 14:00;58;19,7;2,1;0;276;12;1,2;0;0;0;5,5;16,9;0;0
12-06-2017 15:00;71;20,2;2,3;2,5;287;12,4;1,1;0;0;0;6,4;17,6;0;0
12-06-2017 16:00;55;26,8;0,6;6,2;269;3,8;1,6;0;0;0;3,7;14,4;0;0
12-06-2017 17:00;29,2;29,2;1,7;0;320;4,9;1,4;0;0;0;3,3;14,3;0;0
12-06-2017 18:00;29;21,7;0,9;0;342;5,2;1,3;0;0;0;2,7;14,7;0;0
12-06-2017 19:00;54;17,5;1,2;0,6;100;1,1;2,1;0;0;0;3,6;14,3;0;0
12-06-2017 20:00;81;25,8;0,5;2,9;159;1;3,1;0;0;0;4,7;13,9;0;0
12-06-2017 21:00;59;37,9;1,2;3,5;136;0,7;2,8;0;0;0;4,1;13;0;0
12-06-2017 22:00;61;42,2;0,7;0,9;176;0,7;2,8;0;0;0;6,1;12,8;0;0
12-06-2017 23:00;22;0;0,2;0,8;7;0,3;1,3;0;0;0;3,3;13;0;0
12-06-2017 24:00;23;0;0,8;3,1;80;0,1;1,2;0;0;0;3,7;13;0;0
13-06-2017 01:00;29;23,5;0,7;3;141;0,3;1,1;0;0;0;4,4;12,7;0;0
13-06-2017 02:00;24;21,1;1,5;1,3;147;0,2;0,8;0;0;0;3,8;12,3;0;0
13-06-2017 03:00;0;17,4;1,9;1,2;148;3,2;0,4;0;0;0;2,3;11,9;0;0
13-06-2017 04:00;19;13,7;1,8;1;137;2,3;0,6;0;0;0;1,6;11,6;0;0
13-06-2017 05:00;46;14,1;1,6;1,4;156;1,1;1,4;0;0;0;4,8;11,2;0;0
13-06-2017 06:00;51;21,9;0,1;1,4;118;0,9;2,2;0;0;0;5,2;11;0;0
13-06-2017 07:00;45;28,3;0,9;0;341;0,8;2;0;0;0;2,8;11,2;0;0
13-06-2017 08:00;32;28,1;0,2;0;301;1,2;2;0;0;0;4,2;11,9;0;0
13-06-2017 09:00;37;25,2;0,4;0;14;5,9;1,8;0;0;0;8;14,6;0;0
13-06-2017 10:00;37;23,9;0,9;0,1;46;17;1,3;0;0;0;6,5;17,5;0;0
13-06-2017 11:00;67;23,5;0,8;0;21;22,4;1,7;0;0;0;4,2;19;0;0
13-06-2017 12:00;76;25,3;0,1;0;40;29,9;1,6;0;0;0;4,3;20,7;0;0
13-06-2017 13:00;92;28,9;1,3;0;225;24,4;1,6;0;0;0;7,3;20,4;0;0
13-06-2017 14:00;72;29,5;2,6;0;236;13,5;1,5;0;0;0;6,7;20,3;0;0
13-06-2017 15:00;89;26,8;2,6;0;218;8,6;1,5;0;0;0;10;18,9;0;0
13-06-2017 16:00;79;26,3;3,4;0;190;6,2;1,4;0;0;0;7,5;18,5;0;0
13-06-2017 17:00;90;27,5;2,9;0;190;5,1;1,7;0;0;0;8,5;18;0;0
13-06-2017 18:00;95;30,9;2,2;0;187;3,7;2,4;0;0;0;10,3;17,2;0;0
13-06-2017 19:00;126;33,8;2,3;0;156;1,6;3,1;0;0;0;7,8;16,3;0;0
13-06-2017 20:00;113;40,9;2,2;0;162;1,3;2,4;0;0;0;5,4;15,4;0;0
13-06-2017 21:00;117;46,8;1,5;0;156;1,2;2,8;0;0;0;5,8;15,1;0;0
13-06-2017 22:00;132;52,3;1,6;0;153;1,1;2,9;0;0;0;7,9;15,1;0;0
13-06-2017 23:00;77;58,7;1,8;0;150;0,2;2,2;0;0;0;6,6;14,3;0;0
13-06-2017 24:00;54;0;1,6;0;157;0,8;1,2;0;0;0;4,4;14,4;0;0
14-06-2017 01:00;52,1;52,1;1,8;0;151;1,5;0,8;0;0;0;4,6;14,4;0;0
14-06-2017 02:00;0;36,2;1,4;0;142;2,5;0,6;0;0;0;3,6;13,9;0;0
14-06-2017 03:00;48;24,4;0,6;0;159;0;1,2;0;0;0;3,7;13,5;0;0
14-06-2017 04:00;26;19;1,5;0,1;150;1,2;0,7;0;0;0;2,9;13,5;0;0
14-06-2017 05:00;78;26;2,2;0;146;1,3;1,1;0;0;0;5;13,4;0;0
14-06-2017 06:00;97;30,1;1,2;0;113;1;1,9;0;0;0;5,7;13,6;0;0
14-06-2017 07:00;87;30,9;0,6;0;93;1,1;2,3;0;0;0;4,2;13,8;0;0
14-06-2017 08:00;96;31,4;0,9;0;146;1,7;2,6;0;0;0;7,3;15,1;0;0
14-06-2017 09:00;75;33,4;2,5;0;150;4;1,8;0;0;0;6,3;16,1;0;0
14-06-2017 10:00;67;31,3;3;0;162;6,5;1,5;0;0;0;5,6;16,7;0;0
14-06-2017 11:00;62;26,8;3,2;0;154;8,1;1,4;0;0;0;5,2;17,9;0;0
14-06-2017 12:00;59;22,1;3,3;0;158;9,3;1,4;0;0;0;5,2;19,5;0;0
14-06-2017 13:00;60;21,3;3,2;0;161;9,6;1,2;0;0;0;4,9;20,1;0;0
14-06-2017 14:00;44;19,8;3,1;0;151;11,8;1;0;0;0;3,9;21,2;0;0
14-06-2017 15:00;80;15,6;2,9;0;171;9,7;1,3;0;0;0;6,1;22;0;0
14-06-2017 16:00;80;19,2;3,2;0;188;8;1,4;0;0;0;7,2;21;0;0
14-06-2017 17:00;70;23;3,1;0;186;7,1;1,5;0;0;0;7,1;19,5;0;0
14-06-2017 18:00;76;25,3;2,7;0;175;5,9;2;0;0;0;6;18,7;0;0
14-06-2017 19:00;74;29,3;1,8;0;178;2,7;2,4;0;0;0;9,8;16,9;0;0
14-06-2017 20:00;100;39,5;2,2;0;155;1,7;2,6;0;0;0;7,3;16,2;0;0
14-06-2017 21:00;101;51,4;2,2;0;160;1,7;2,4;0;0;0;7,3;15,8;0;0
14-06-2017 22:00;78;53,7;1,7;0;170;2;2,1;0;0;0;5,8;15,3;0;0
14-06-2017 23:00;83;48,9;1,6;0;180;1,2;2,3;0;0;0;10,3;14,9;0;0
14-06-2017 24:00;68;40,6;1,8;0;157;1,1;1,3;0;0;0;7,4;14,6;0;0
15-06-2017 01:00;33;32,4;1,9;0;174;4;0,8;0;0;0;6,9;14,6;0;0
15-06-2017 02:00;60;23,8;1,5;0;202;3,6;1;0;0;0;7,4;14,3;0;0
15-06-2017 03:00;31;18,1;0,6;0;170;2;0,8;0;0;0;5,3;13,6;0;0
15-06-2017 04:00;56;15,9;1,7;0;188;3,2;0,9;0;0;0;6,9;13,9;0;0
15-06-2017 05:00;82;19,1;0,7;0;240;2;2;0;0;0;9,3;13,6;0;0
15-06-2017 06:00;135;24,1;0,3;0;201;1,3;2,8;0;0;0;8,1;12,9;0;0
15-06-2017 07:00;171;34;0,6;0;316;1,4;3,2;0;0;0;9;13;0;0
15-06-2017 08:00;147;40,1;1,3;0;309;2,8;2,8;0;0;0;9,5;15,2;0;0
15-06-2017 09:00;103;41,1;1,1;0;213;4,2;2,1;0;0;0;10,2;15,6;0;0
15-06-2017 10:00;49;34,7;1,8;0;179;7,3;1,6;0;0;0;6,1;16,2;0;0
15-06-2017 11:00;39;25,9;1,6;0,3;191;7,3;1,5;0;0;0;4,5;16,1;0;0
15-06-2017 12:00;78;23,1;2,9;0;162;6,9;1,5;0;0;0;7,1;16,5;0;0
15-06-2017 13:00;65;22,4;3,6;0;169;8,6;1,2;0;0;0;5,9;18;0;0
15-06-2017 14:00;62;22,3;3,5;0;170;8,9;1,3;0;0;0;5,7;18,5;0;0
15-06-2017 15:00;62;22;2,9;0;166;7;1,5;0;0;0;6,4;18,2;0;0
15-06-2017 16:00;50;22,2;2,8;0;122;7,7;1,3;0;0;0;3,6;18,6;0;0
15-06-2017 17:00;65;21,9;2,3;0;151;6;1,6;0;0;0;6;18;0;0
15-06-2017 18:00;72;25,1;1,2;0;248;3,3;2;0;0;0;4,6;16,4;0;0
15-06-2017 19:00;35;26,1;2,1;0;310;2,6;1,5;0;0;0;1,8;13,4;0;0
15-06-2017 20:00;67;22,2;1,2;0;308;1,3;1,6;0;0;0;2,4;13,2;0;0
15-06-2017 21:00;99;22,6;1,4;0;158;1,6;2,5;0;0;0;6,8;13,9;0;0
15-06-2017 22:00;73;31,3;2,2;0;152;1,6;2;0;0;0;6;14,2;0;0
15-06-2017 23:00;70;38;1,6;0;163;1,7;2;0;0;0;9,6;14,2;0;0
15-06-2017 24:00;49;37,4;1,6;0;212;2,7;1,3;0;0;0;7,4;14,1;0;0
16-06-2017 01:00;85;35,2;0,9;0;313;0,6;2;0;0;0;5,2;13,2;0;0
16-06-2017 02:00;66;34,5;0,8;0;313;0,4;2,2;0;0;0;5,8;12,6;0;0
16-06-2017 03:00;39;31,3;0,5;0;185;1;1,1;0;0;0;5;12,7;0;0
16-06-2017 04:00;41;24,5;1,8;0;158;2,6;0,7;0;0;0;4,9;13;0;0
16-06-2017 05:00;71;18,6;1,5;0;132;1,4;1,2;0;0;0;5,7;13;0;0
16-06-2017 06:00;102;21,4;0,8;0;22;0,8;1,8;0;0;0;4,9;12,2;0;0
16-06-2017 07:00;118;25,3;1;0;356;1,5;2,4;0;0;0;5,8;12,7;0;0
16-06-2017 08:00;107;28,6;1,8;0;164;3,7;2,6;0;0;0;9,1;15;0;0
16-06-2017 09:00;79;29,6;2,7;0;182;6,1;1,7;0;0;0;8,7;16,6;0;0
16-06-2017 10:00;69;27,3;2,7;0;175;6,4;1,6;0;0;0;4,3;16,9;0;0
16-06-2017 11:00;81;32,6;3;0;173;9,5;1,3;0;0;0;6,4;18,8;0;0
16-06-2017 12:00;72;30,7;3,1;0;182;11,5;1,4;0;0;0;5,6;20,4;0;0
16-06-2017 13:00;104;24,7;4,2;0;175;11,6;1,5;0;0;0;4,8;20,8;0;0
16-06-2017 14:00;59;20,3;4;0;148;11,1;1,3;0;0;0;3,8;21,2;0;0
16-06-2017 15:00;78;17,4;3,6;0;176;11;1,4;0;0;0;7,1;21,2;0;0
16-06-2017 16:00;87;19,4;3,8;0;186;10;1,4;0;0;0;5,4;21,1;0;0
16-06-2017 17:00;79;22,2;3,1;0;177;7,3;1,6;0;0;0;5,9;20,3;0;0
16-06-2017 18:00;78;26,8;2,2;0;188;5,4;2;0;0;0;5,7;18,8;0;0
16-06-2017 19:00;69;27,4;1,8;0;276;2,3;2;0;0;0;7,1;16,2;0;0
16-06-2017 20:00;96;29,1;0,4;0;281;1,2;2,6;0;0;0;5,2;15,3;0;0
16-06-2017 21:00;167;35,3;1,7;0;180;1,6;3,1;0;0;0;8,5;15,5;0;0
16-06-2017 22:00;89;42,1;1,3;0;163;1,2;2,6;0;0;0;6,6;14,5;0;0
16-06-2017 23:00;131;48,4;1,3;0;160;1,7;3,1;0;0;0;7,8;13,6;0;0
16-06-2017 24:00;96;54,2;1,7;0;156;0,7;1,9;0;0;0;7,2;12,3;0;0
17-06-2017 01:00;89;51;0,8;0;167;0,8;1,7;0;0;0;8,2;12,4;0;0
17-06-2017 02:00;116;44,9;0,3;0;162;0,8;2,1;0;0;0;10,9;12,2;0;0
17-06-2017 03:00;113;39,4;0,7;0;154;0;1,5;0;0;0;10,2;11,9;0;0
17-06-2017 04:00;105;38,2;1,3;0;153;0,7;1,5;0;0;0;9,2;11,8;0;0
17-06-2017 05:00;142;41,7;1,6;0;149;1,1;2;0;0;0;10,9;11,7;0;0
17-06-2017 06:00;153;47,6;1,7;0;156;1,6;3,1;0;0;0;10,2;11,7;0;0
17-06-2017 07:00;164;55,1;1,3;0;173;2,1;3,8;0;0;0;10;12,3;0;0
17-06-2017 08:00;225;62,3;1;0;321;2,1;3,3;0;0;0;12,9;13,7;0;0
17-06-2017 09:00;172;64,6;0,6;0;2;4,8;2,4;0;0;0;12,5;16,3;0;0
17-06-2017 10:00;127;58,3;1,7;0;354;5,9;1,8;0;0;0;7,6;16,9;0;0
17-06-2017 11:00;113;50,1;1,7;0;357;10,3;1,6;0;0;0;7;17,8;0;0
17-06-2017 12:00;71;40,5;1,8;0;9;18,1;1;0;0;0;3,2;18,7;0;0
17-06-2017 13:00;52;26,9;2,2;0;8;20;1;0;0;0;4,8;19;0;0
17-06-2017 14:00;68;17,7;1,7;0;317;16,8;1,3;0;0;0;5,7;18,2;0;0
17-06-2017 15:00;94;19,2;2,7;0;286;15,1;1,7;0;0;0;5,1;17,8;0;0
17-06-2017 16:00;92;23,5;3,4;0;286;17,1;1,7;0;0;0;6,7;18,3;0;0
17-06-2017 17:00;52;24;3,1;0;282;16,6;1,4;0;0;0;5,6;17,5;0;0
17-06-2017 18:00;49;19,1;1,9;0;296;13,8;1,6;0;0;0;5,6;16,4;0;0
17-06-2017 19:00;69;15,4;1,4;0;318;2,8;1,7;0;0;0;5,5;15,7;0;0
17-06-2017 20:00;66;15,8;1,2;0;324;3,3;1,8;0;0;0;4;15,5;0;0
17-06-2017 21:00;63;18,4;0,4;0;315;3,7;1,8;0;0;0;3,5;15;0;0
17-06-2017 22:00;135;21,3;0,3;0;320;0,8;2,7;0;0;0;4,6;14,3;0;0
17-06-2017 23:00;149;29,9;0;0;154;1,4;3,2;0;0;0;5,7;13,8;0;0
17-06-2017 24:00;127;42,8;0,7;0;149;1;3;0;0;0;6,9;13,6;0;0
18-06-2017 01:00;170;52;0,7;0;319;1,9;2,3;0;0;0;5,9;13,1;0;0
18-06-2017 02:00;129;56;0,3;0;322;1,1;1,9;0;0;0;9,3;13,1;0;0
18-06-2017 03:00;118;51,7;0,2;0,4;323;0,9;2;0;0;0;12;13,4;0;0
18-06-2017 04:00;78;47,8;0,3;0;318;1,1;1,7;0;0;0;7,1;12,9;0;0
18-06-2017 05:00;0;39,8;0,5;0;312;3,2;0,9;0;0;0;5;12,7;0;0
18-06-2017 06:00;29,1;29,1;0,6;0;341;3,3;0,7;0;0;0;4,9;12,7;0;0
18-06-2017 07:00;42;22,2;0,6;0;338;1,1;1,3;0;0;0;5,1;13;0;0
18-06-2017 08:00;43;19,8;0,3;0;23;3,3;1,2;0;0;0;5,7;13,9;0;0
18-06-2017 09:00;45;17,7;0,9;0;317;6,9;1,1;0;0;0;6,4;15,7;0;0
18-06-2017 10:00;43;15,9;0,8;0;352;14,5;0,9;0;0;0;7,4;17,5;0;0
18-06-2017 11:00;51;16,4;1,2;0;326;19,2;1;0;0;0;5,6;19,2;0;0
18-06-2017 12:00;61;15,9;2,2;0;291;27;1,1;0;0;0;5,1;19,9;0;0
18-06-2017 13:00;65;22,2;3;0;292;26;1,2;0;0;0;5,9;18,4;0;0
18-06-2017 14:00;63;31,3;3,1;0;287;30,9;1,2;0;0;0;5,7;19,3;0;0
18-06-2017 15:00;65;32,1;3,2;0;280;21,7;1,2;0;0;0;6,3;19,1;0;0
18-06-2017 16:00;47;32;3,1;0,4;292;15,9;1;0;0;0;3,8;16,1;0;0
18-06-2017 17:00;45;30,9;2,5;0,3;293;10,5;1,2;0;0;0;3,6;15,3;0;0
18-06-2017 18:00;46;28,6;0,9;1,6;251;5,1;1,8;0;0;0;3,5;14,6;0;0
18-06-2017 19:00;38;26,7;0,3;0,1;304;1,1;1,5;0;0;0;4,3;14,4;0;0
18-06-2017 20:00;47;25,3;0,8;0;337;0,8;1,8;0;0;0;2,6;14,4;0;0
18-06-2017 21:00;28;26,2;1,3;0;318;1,4;1,1;0;0;0;4,1;14;0;0
18-06-2017 22:00;28;22,8;1;0;327;0,7;1;0;0;0;1,6;13,4;0;0
18-06-2017 23:00;61;20,3;1,3;0;294;0,5;1,9;0;0;0;4,3;13,4;0;0
18-06-2017 24:00;65;23,1;0,2;0;330;0,4;2,4;0;0;0;2,5;13,5;0;0
19-06-2017 01:00;71;21,5;0,8;0;153;0,4;1,6;0;0;0;3,9;13,4;0;0
19-06-2017 02:00;43;18,3;0,4;0;127;0,5;1,2;0;0;0;5,1;13,5;0;0
19-06-2017 03:00;46;17,7;0,1;0;33;0,4;1,5;0;0;0;4,4;13,4;0;0
19-06-2017 04:00;34;26,9;1;0;323;0,1;2,5;0;0;0;3,4;13,2;0;0
19-06-2017 05:00;31;26;0,9;0,5;315;0,1;1,7;0;0;0;1,7;12,9;0;0
19-06-2017 06:00;23;21,2;0,5;0,6;343;0,2;1,3;0;0;0;3,6;12,6;0;0
19-06-2017 07:00;34;16,2;0,6;0;332;0,6;1;0;0;0;3,4;12,9;0;0
19-06-2017 08:00;46;12,7;1,1;0;338;2;1,2;0;0;0;4,3;13,8;0;0
19-06-2017 09:00;45;13,4;1,2;0;2;3,9;1;0;0;0;3,7;15,7;0;0
19-06-2017 10:00;27;14,4;0,3;0;203;5;1;0;0;0;5,6;16,7;0;0
19-06-2017 11:00;34;13,1;0,7;0;138;9,4;0,9;0;0;0;5,6;18,3;0;0
19-06-2017 12:00;29;9,5;1,2;0;168;10,7;1;0;0;0;4,6;20;0;0
19-06-2017 13:00;37;7,5;2,6;0;185;11,1;1;0;0;0;7,1;21,7;0;0
19-06-2017 14:00;42;7,9;1,8;0;241;12,8;1;0;0;0;6,5;19,7;0;0
19-06-2017 15:00;41;9,1;3,6;0;302;15,9;0,8;0;0;0;4,5;17,8;0;0
19-06-2017 16:00;47;11,3;2,3;0;302;6,1;1,1;0;0;0;3,2;17;0;0
19-06-2017 17:00;37;20,9;0,7;0;155;4,7;1,4;0;0;0;5;18;0;0
19-06-2017 18:00;38;24,5;2,7;0;187;4,8;1,5;0;0;0;8,6;17,8;0;0
19-06-2017 19:00;44;18,6;2,4;0;162;2,6;1,7;0;0;0;5,9;16,4;0;0
19-06-2017 20:00;46;15,4;2,3;0;154;1,7;1,9;0;0;0;5,4;15,9;0;0
19-06-2017 21:00;58;15,2;2;0;158;1,7;1,8;0;0;0;5,8;15,7;0;0
19-06-2017 22:00;53;16,9;0,7;0;205;1,1;1,9;0;0;0;6,6;15,5;0;0
19-06-2017 23:00;57;17,3;1,3;0;272;0,8;1,6;0;0;0;4,9;14,8;0;0
19-06-2017 24:00;41;17,8;1,2;0;198;2,4;1,5;0;0;0;6,3;14,6;0;0
20-06-2017 01:00;27;15,2;2,2;0;150;3,5;0,6;0;0;0;4,4;14,5;0;0
20-06-2017 02:00;25;10,1;1,6;0;170;3;0,7;0;0;0;2,5;14,4;0;0
20-06-2017 03:00;28;8,4;1,5;0,2;163;0;0,6;0;0;0;2,7;13,4;0;0
20-06-2017 04:00;33;8,9;1,8;0;161;1,9;0,8;0;0;0;4;13,5;0;0
20-06-2017 05:00;76;16,9;1,3;0;190;1,7;1,3;0;0;0;4,4;12,6;0;0
20-06-2017 06:00;97;33,9;1,6;0;161;2,1;2,3;0;0;0;4,8;13,3;0;0
20-06-2017 07:00;84;38,5;1,4;0;144;1,7;2,7;0;0;0;6,6;13,9;0;0
20-06-2017 08:00;83;37,8;1,9;0;152;2,9;2,4;0;0;0;6,2;15;0;0
20-06-2017 09:00;70;34,6;1,8;0;145;5;1,5;0;0;0;6,2;16,2;0;0
20-06-2017 10:00;69;31,1;2,2;0;163;6,3;1,7;0;0;0;6,3;16,9;0;0
20-06-2017 11:00;65;26,5;2,7;0;139;8,6;1,1;0;0;0;4,9;18,9;0;0
20-06-2017 12:00;71;24;2,3;0;177;7,2;1,4;0;0;0;5,5;19,6;0;0
20-06-2017 13:00;62;23,5;2,4;0;173;8,7;1,3;0;0;0;6;20,1;0;0
20-06-2017 14:00;66;23,5;2,1;0;293;12,6;1,2;0;0;0;4,7;18,9;0;0
20-06-2017 15:00;42;20,8;0,9;0;355;21;1;0;0;0;4,3;20,8;0;0
20-06-2017 16:00;82;20,7;2,9;0;211;8,7;1,6;0;0;0;9,7;20,3;0;0
20-06-2017 17:00;102;23,6;3,8;0;168;7,4;1,6;0;0;0;5,6;20,5;0;0
20-06-2017 18:00;91;27,8;3,6;0,1;164;4,4;2,1;0;0;0;4,2;17,4;0;0
20-06-2017 19:00;52;29,5;3,4;0,3;159;3,1;2,2;0;0;0;2;15,2;0;0
20-06-2017 20:00;72;31,6;1,8;0,3;150;1,7;2,4;0;0;0;5,2;14,4;0;0
20-06-2017 21:00;102;35,3;2,2;0;147;1,5;2,1;0;0;0;5,5;14,1;0;0
20-06-2017 22:00;73;39;0,9;1,3;147;0,8;2;0;0;0;5,3;13,3;0;0
20-06-2017 23:00;36;0;1,3;0,3;149;0,4;1,7;0;0;0;4,8;13;0;0
20-06-2017 24:00;21;0;1,6;0;130;1;0,9;0;0;0;3,7;13,3;0;0
21-06-2017 01:00;24;0;2,1;0;156;1,8;0,7;0;0;0;3,5;13,5;0;0
21-06-2017 02:00;21;19,2;2,8;0;153;5;0,4;0;0;0;3,9;13;0;0
21-06-2017 03:00;18;12,8;1,6;0;184;4,3;0,6;0;0;0;4,1;13;0;0
21-06-2017 04:00;53;11,3;0,9;0;174;1,7;0,9;0;0;0;5;13;0;0
21-06-2017 05:00;90;12,1;1,1;0;143;1,2;1,2;0;0;0;4,9;13,1;0;0
21-06-2017 06:00;141;21,7;1,4;0;175;1,9;2,7;0;0;0;6,1;13,2;0;0
21-06-2017 07:00;115;35,8;1,9;0;182;2,1;2,8;0;0;0;6,7;13,5;0;0
21-06-2017 08:00;89;40,7;2,4;0;161;2,4;2,6;0;0;0;6,4;14;0;0
